Num_Acc,id_vehicule,num_veh,place,catu,sexe,trajet,secu1,secu2,secu3,locp,actp,etatp,year_acc,victim_age,senc,catv,obs,obsm,choc,manv,motor,occutc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,jour,mois,an,hrmn,lum,dep,com,agg_,int,atm,col,adr,lat,long,hour,nb_victim,nb_vehicules
202100003583,195Â 348,B01,2,1,1,1,2,6,-1,-1, -1,-1,2021,32.0,2,1,0,2,7,16,1,,4,PINAY (AVENUE ANTOINE),0,,4,2,0,1,0,0,2,, -1,1,0,1,50,9,12,2021,13:30,1,84,84087,2,6,0,3,PINAY (AVENUE ANTOINE),44.12871,4.7979,13,2,2
202100048970,114Â 215,A01,1,1,2,5,1,0,-1,-1, -1,-1,2021,65.0,-1,2,0,2,5,2,1,,3,BALLANGER (BD ROBERT),0,,1,2,0,1,0,1,2,, -1,1,0,1,50,6,3,2021,18:20,2,93,93078,2,6,0,2,BALLANGER (BD ROBERT),48.961,2.55532,18,2,2
202100034511,140Â 039,A01,2,2,1,1,8,-1,-1,0,0,-1,2021,69.0,2,5,3,0,2,0,1,,1,54,0,A,3,2,0,1,2,300,2,, -1,1,0,2,130,14,6,2021,21:00,3,30,30189,1,1,0,7,Autoroute A54 point kilomÃ©trique 2.300 sens 2,43.806396,4.370563,21,3,1
202100004820,193Â 167,B01,1,1,1,4,8,0,-1,0,0,-1,2021,44.0,2,1,0,2,1,1,1,,4,QUAI BRANLY,0,,2,7,0,1,(1),(1),1,, -1,2,0,1,30,4,12,2021,02:50,5,75,75107,2,3,1,3,QUAI BRANLY,48.857471,2.291043,2,2,2
202100029660,148Â 775,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,21.0,2,1,0,0,0,17,1,,4,,-1,,2,2,1,1,(1),(1),1,,4,1,-1,1,80,11,7,2021,17:00,1,33,33540,1,1,0,7,Dune de Ginestras (Pic),45.308338,-1.137171,17,1,1
202100045076,121Â 161,A01,1,1,1,4,1,-1,-1,0,0,-1,2021,56.0,1,4,3,0,8,19,1,,2,102,-1,,3,3,0,1,17,600,1,, -1,1,0,3,80,6,4,2021,11:15,1,7,7247,1,1,0,7,RN102,44.589502,4.554169,11,1,1
202100025544,156Â 014,A01,1,1,1,5,1,-1,-1,0,0,-1,2021,79.0,1,2,0,2,3,13,1,,3,125,-1,,2,2,0,2,36,220,2,, -1,2,0,1,80,5,8,2021,17:40,1,17,17431,1,1,1,3,Route de Nieul,45.772754,-0.775234,17,2,2
202100015656,173Â 683,B01,1,1,1,0,2,0,-1,-1, -1,-1,2021,14.0,1,1,0,2,7,9,0,,4,FREDY (AVENUE DE),0,,2,2,0,1,0,0,1,, -1,2,0,1,50,2,10,2021,19:00,2,93,93077,2,9,1,3,FREDY (AVENUE DE),48.88043,2.51907,19,2,2
202100009046,185Â 537,A01,2,2,1,0,1,4,-1,-1, -1,-1,2021,37.0,1,2,0,2,1,2,2,,1,AUTOROUTE A86,0,,1,2,0,1,51,99,1,, -1,1,1,1,70,7,11,2021,16:35,1,94,94034,1,1,0,2,AUTOROUTE A86,48.75719,2.32983,16,5,2
202100030948,146Â 437,A01,1,1,1,1,8,-1,-1,0,0,-1,2021,19.0,1,2,6,0,1,1,1,,3,919,0,,2,2,0,1,19,500,3,, -1,1,0,3,80,2,7,2021,04:35,3,76,76672,1,1,1,7,Route de Gaillefontaine,49.6154885042,1.5539555526,4,1,1
202100011921,180Â 418,B01,2,2,1,3,1,-1,-1,0,0,-1,2021,56.0,2,2,0,2,2,1,1,,3,144,-1,,2,2,0,1,3,700,1,, -1,1,0,1,70,20,10,2021,15:40,1,27,27316,1,1,0,6,Route de Bourg-Achard,49.373889,0.746496,15,3,2
202100007250,188Â 796,B01,1,1,1,5,2,6,-1,-1, -1,-1,2021,49.0,1,1,0,2,1,1,1,,4,,0,,2,2,0,2,(1),(1),1,, -1,8,0,1,50,19,11,2021,17:30,5,45,45285,2,2,0,3,ORLEANS (ROUTE D'ORLEANS),47.89603,1.86034,17,2,2
202100000733,200Â 401,A01,1,1,1,0,8,0,-1,-1, -1,-1,2021,45.0,2,1,12,0,2,26,1,,2,BALATA (ROUTE DE),0,,2,2,0,2,(1),(1),1,, -1,1,0,4,30,25,12,2021,08:00,1,972,97209,2,1,0,7,BALATA (ROUTE DE),14.6188,-61.0705,8,1,1
202100032679,143Â 354,A01,1,1,1,1,1,8,-1,-1, -1,-1,2021,19.0,0,2,2,0,3,13,1,,4,FONDEREAUX (CHEMIN DES),0,,2,2,0,1,1,0,1,, -1,1,0,3,50,18,6,2021,15:45,1,18,18279,2,1,0,1,FONDEREAUX (CHEMIN DES),47.21,2.11,15,1,1
202100016862,171Â 480,B01,1,1,1,4,2,-1,-1,-1, -1,-1,2021,20.0,1,1,0,2,8,1,1,,7,GENAS (DE)                          (RO),0,,3,6,0,1,0,1,1,, -1,1,0,1,50,23,9,2021,13:05,1,69,69029,2,1,0,3,GENAS (DE) (RTE),45.75108,4.90714,13,2,2
202100047933,116Â 058,A01,1,1,1,0,1,-1,-1,-1, -1,-1,2021,52.0,1,2,3,0,8,1,1,,2,R N 13,0,,3,4,0,1,51,731,1,, -1,1,0,1,90,12,3,2021,18:45,1,50,50203,1,1,0,6,R N 13,49.59391,-1.59553,18,5,1
202100003004,196Â 405,A01,1,1,1,0,1,-1,-1,0,0,-1,2021,19.0,1,2,0,2,8,1,1,,3,37,-1,,2,2,0,1,(1),(1),1,, -1,2,0,1,80,15,12,2021,22:15,3,18,18013,1,2,1,3,Route dÃ©partementale 6,46.774344,2.608338,22,2,2
202100017881,169Â 661,B01,1,1,1,5,2,6,-1,-1, -1,-1,2021,41.0,1,1,0,2,8,1,1,,3,PARIS (AV DE),0,,2,4,1,1,1,0,1,, -1,1,0,1,50,17,9,2021,20:20,5,94,94080,2,9,0,3,Avenue de Paris,48.84549,2.42869,20,2,2
202100017281,170Â 762,B01,1,1,1,5,2,6,-1,0,0,-1,2021,22.0,2,1,4,0,3,2,1,,1,352,0,A,1,1,0,1,9,7,3,, -1,1,3,1,50,25,9,2021,18:00,1,67,67101,1,1,0,3,Autoroute A352,48.5198520551,7.499917745,18,2,2
202100055563,102Â 536,B01,1,1,1,5,2,6,-1,0,0,-1,2021,17.0,0,1,5,2,1,1,1,,4,,0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50,10,1,2021,18:00,2,974,97422,2,1,0,1,Rue du Docteur CharriÃ©res,-21.258939,55.5111,18,2,2
202100013703,177Â 210,A01,1,1,2,1,1,0,-1,-1, -1,-1,2021,58.0,3,2,7,0,6,2,1,,3,MECHES.(RUE DES),0,,3,4,0,1,0,0,1,, -1,1,5,1,50,12,10,2021,07:20,2,94,94028,2,1,0,2,MECHES.(RUE DES),48.79287,2.45922,7,2,2
202100045281,120Â 782,A01,1,1,1,5,2,6,-1,0,0,-1,2021,18.0,1,1,2,0,1,1,1,,2,10,-1,,2,2,0,1,131,50,1,, -1,1,0,3,50,4,4,2021,06:30,1,202,202242,2,1,0,6,RT 10,42.400263,9.531004,6,1,1
202100011565,181Â 050,A01,8,2,2,5,8,0,-1,-1, -1,-1,2021,69.0,2,3,0,2,0,21,2,2.0,4,ALSACE LORRAINE D',0,,2,1,3,1,0,0,1,, -1,1,5,1,50,22,10,2021,11:30,1,64,64445,2,9,0,7,ALSACE LORRAINE D',43.3045,-0.36816,11,2,1
202100031016,146Â 295,A01,1,1,1,5,1,8,-1,-1, -1,-1,2021,86.0,1,2,1,0,2,14,1,,4,JARDINIERS (RUE DES),0,,1,1,2,1,0,0,2,, -1,1,0,1,30,27,6,2021,20:30,1,67,67482,2,1,0,6,JARDINIERS (RUE DES),48.5984027109,7.7852344729,20,1,1
202100033199,142Â 420,A01,1,1,1,0,1,-1,-1,-1, -1,-1,2021,40.0,2,2,9,0,1,19,1,,4,,0,,-1,1,0,1,(1),(1),1,, -1,1,5,8,50,20,6,2021,02:00,5,25,25056,2,2,0,6,CLEMENCEAU AVENUE G.,47.237345,6.006644,2,1,1
202100009340,185Â 011,A01,1,1,1,5,1,-1,-1,0,0,-1,2021,80.0,2,2,0,2,3,13,1,,3,6,0,,2,2,0,2,32,200,3,, -1,1,0,1,80,5,11,2021,15:50,1,22,22264,1,1,0,1,RD 6,48.749299,-3.253471,15,3,2
202100037819,134Â 056,B01,1,1,1,1,2,8,-1,0,0,-1,2021,58.0,3,1,0,2,1,0,1,,3,TURBIE (ROUTE DE LA),0,,2,2,0,2,21,635,4,, -1,1,0,1,30,28,5,2021,21:06,2,6,6104,1,1,0,1,TURBIE (ROUTE DE LA),43.756846,7.442747,21,2,2
202100003719,195Â 103,A01,1,1,1,9,2,0,-1,0,0,-1,2021,24.0,3,1,0,2,8,1,1,,4,AVENUE DE LA PORTE DE VINCENNES,0,,2,3,0,1,(1),(1),1,, -1,1,-1,5,30,9,12,2021,18:30,5,75,75120,2,2,0,3,AVENUE DE LA PORTE DE VINCENNES,48.846703,2.415874,18,2,2
202100034222,140Â 573,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,30.0,1,1,0,2,4,2,1,,3,AV DIVISION LECLERC,0,,1,2,0,1,0,0,3,, -1,1,9,8,50,14,6,2021,08:40,1,91,91021,2,9,0,2,DIVISION LECLERC (AVENUE DE LA),48.596272,2.246106,8,2,2
202100051145,110Â 250,A01,2,2,1,5,3,0,-1,-1,0,-1,2021,1.0,1,2,0,2,1,1,1,,1,AUTOROUTE A15,0,,3,8,0,2,9,0,1,, -1,2,0,1,90,18,2,2021,14:00,1,95,95582,1,1,1,4, A15,48.9685783549,2.2515955054,14,4,3
202100031319,145Â 757,A01,10,3,1,5,0,-1,-1,9,5,2,2021,4.0,3,1,0,1,3,26,1,,9,ABYMES.(ESPLANADE DES),0,,-1,0,3,1,0,0,1,, -1,1,6,8,50,1,7,2021,20:40,1,94,94028,2,1,0,6,ABYMES.(ESPLANADE DES),48.77349,2.45682,20,2,1
202100039383,131Â 206,B01,1,1,1,4,2,7,-1,0,0,-1,2021,52.0,3,1,15,2,2,17,1,,4,,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,20,5,2021,11:10,1,85,85222,2,3,0,3,31 Rue Ambroise ParÃ©,46.694778,-1.916728,11,2,2
202100050947,110Â 611,B01,1,1,1,1,1,8,-1,-1, -1,-1,2021,40.0,2,2,0,2,1,15,1,,3,BLANQUI (QU),0,,3,5,0,3,1,0,1,, -1,2,5,1,50,19,2,2021,02:27,5,94,94002,2,5,0,3,Quai Blanqui / Rue Emile Zola,48.79822,2.42047,2,4,2
202100014739,175Â 362,A01,1,1,1,9,1,0,-1,-1, -1,-1,2021,32.0,2,4,0,0,0,26,1,,1,A12 W,0,,-1,5,0,1,4,99,1,, -1,1,0,1,110,6,10,2021,17:45,1,78,78545,1,1,0,2,A12 W,48.815469,2.061694,17,2,2
202100048271,115Â 467,A01,10,3,2,5,0,-1,-1,3,3,1,2021,35.0,2,1,0,1,1,26,0,,4,CHATEAUBRIAND (QUAI),0,,1,1,1,1,(1),(1),1,, -1,1,0,5,30,12,3,2021,12:00,1,35,35238,2,1,0,6,CHATEAUBRIAND (QUAI),48.110215,-1.676312,12,2,1
202100034926,139Â 278,A01,10,3,2,5,0,-1,-1,3,3,2,2021,26.0,1,1,0,1,1,19,1,,4,LAFAYETTE                           (CO),0,,1,1,1,1,(1),(1),1,, -1,1,0,1,50,11,6,2021,13:00,1,69,69383,2,1,0,6,LAFAYETTE (CR),45.76359,4.85844,13,2,1
202100008114,187Â 226,A01,2,2,1,0,1,0,-1,-1, -1,-1,2021,19.0,2,2,3,0,9,2,1,,1,AUTOROUTE A1,0,,3,2,0,1,207,600,1,, -1,2,0,1,90,14,11,2021,07:40,3,59,59507,1,1,1,6,AUTOROUTE A1,50.608297,3.094481,7,2,1
202100047882,116Â 154,B01,1,1,1,1,2,6,-1,0,0,-1,2021,66.0,2,1,0,0,2,2,1,,3,1016,-1,,2,2,0,1,7,0,1,, -1,1,0,1,-1,17,3,2021,17:35,1,60,60141,2,3,0,3,Place Omer Vallon,49.194073,2.465668,17,2,2
202100008502,186Â 538,B01,1,1,1,9,8,0,-1,0,0,-1,2021,46.0,1,1,0,2,7,1,5,,4,BOULEVARD HAUSSMANN,0,,1,2,3,1,(1),(1),1,, -1,1,0,1,30,11,11,2021,08:14,1,75,75109,2,5,0,3,BOULEVARD HAUSSMANN,48.871999,2.340043,8,2,2
202100003435,195Â 614,B01,1,1,2,9,8,0,-1,0,0,-1,2021,56.0,1,1,0,2,1,1,1,,4,BOULEVARD DE CHARONNE,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,30,11,12,2021,12:40,1,75,75120,2,3,0,3,BOULEVARD DE CHARONNE,48.8584022942,2.3900467157,12,2,2
202100019642,166Â 535,A01,10,3,1,0,0,-1,-1,3,3,1,2021,62.0,2,2,0,1,1,21,1,,3,LECLERC (AVENUE DU GENERAL),0,,2,1,0,4,0,96,1,, -1,1,0,1,50,10,9,2021,11:40,1,78,78551,2,3,1,6,LECLERC (AVENUE DU GENERAL),48.8872,2.09756,11,2,1
202100030536,147Â 177,B01,1,1,1,1,1,0,-1,-1, -1,-1,2021,45.0,1,2,0,0,4,26,1,,2,RN 184,0,,3,4,0,4,21,680,1,, -1,1,0,1,90,2,7,2021,12:40,1,78,78551,1,1,0,2,RN 184,48.98348,2.08535,12,2,2
202100029857,148Â 425,B01,1,1,1,0,2,0,-1,-1, -1,-1,2021,27.0,1,1,0,2,1,1,1,,3,106,0,,3,3,1,2,0,0,1,, -1,1,9,1,50,9,7,2021,21:30,2,92,92026,2,1,0,3,HÃTEL DE VILLE (RUE),48.89625,2.25642,21,2,2
202100033982,141Â 011,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,64.0,1,2,0,2,1,2,0,,1,AUTOROUTE A86,0,,3,4,0,1,0,500,1,, -1,1,0,1,70,17,6,2021,18:15,1,93,93027,1,1,0,2,AUTOROUTE A86,48.92805,2.40328,18,2,2
202100049608,113Â 072,B01,1,1,1,5,1,0,-1,-1, -1,-1,2021,50.0,1,2,0,2,4,2,1,,3,RD 704A,0,,2,2,0,2,0,0,3,, -1,1,0,1,70,26,2,2021,16:34,1,87,87085,1,1,0,2,RD 704A,45.79777,1.29497,16,2,2
202100040823,128Â 656,A01,1,1,1,5,2,6,9,0,0,-1,2021,22.0,1,1,13,0,0,1,1,,3,11,-1,,2,2,0,1,17,400,2,,"5,5",1,0,3,80,9,5,2021,08:45,1,37,37023,1,1,0,6,D11,47.1867249479,1.2239770723,8,1,1
202100035935,137Â 457,A01,1,1,2,1,2,6,-1,-1, -1,-1,2021,30.0,2,1,0,2,7,17,1,,4,BOUTONS D'OR ( RUE DES ),0,,2,2,0,2,0,1,1,, -1,1,0,1,50,5,6,2021,10:18,1,5,5061,2,3,0,3,BOUTONS D'OR ( RUE DES ),44.54717,6.0597,10,2,2
202100017567,170Â 222,A01,1,1,1,0,2,-1,-1,0,0,-1,2021,33.0,1,1,4,0,0,1,1,,4,,0,,2,2,0,2,(1),(1),3,,5,1,9,1,80,22,9,2021,17:50,2,971,97128,1,1,0,6,Richeplaine,16.273161,-61.335597,17,1,1
202100028268,151Â 166,A01,5,2,2,9,2,0,-1,-1, -1,-1,2021,34.0,1,1,0,2,4,26,1,,2,mamoudzou centre-RP Passot quai colas (R,0,,2,2,0,1,0,0,1,, -1,1,0,1,50,18,7,2021,16:45,2,976,97611,2,1,0,6,mamoudzou centre-RP Passot quai colas (R,-12.777,45.23183,16,2,1
202100048718,114Â 678,B01,1,1,1,1,8,0,-1,-1, -1,-1,2021,22.0,2,1,0,2,1,1,5,,4,,0,,1,1,1,1,0,0,1,, -1,1,0,5,50,9,3,2021,13:00,1,92,92050,2,2,0,3,BARBUSSE HENRI RUE,48.892258065,2.1892793477,13,2,2
202100038396,133Â 006,B01,1,1,2,9,1,8,-1,0,0,-1,2021,29.0,1,2,0,2,4,23,1,,4,AVENUE DES NATIONS UNIES,0,,2,2,0,2,(1),(1),1,, -1,2,0,1,50,25,5,2021,17:50,1,75,75116,2,5,1,2,AVENUE DES NATIONS UNIES,48.862751,2.291936,17,2,2
202100031918,144Â 695,B01,1,1,1,0,8,0,-1,0,0,-1,2021,28.0,3,1,0,2,7,9,6,,4,VALMY (RUE DE),0,,2,2,0,1,1,0,1,, -1,1,0,1,50,28,6,2021,17:00,1,93,93048,2,2,0,3,Rue de Valmy / Rue Armand Carrel,48.85076,2.41827,17,2,2
202100000115,201Â 547,B01,2,2,2,1,1,-1,-1,0,0,-1,2021,26.0,2,2,0,2,3,1,1,,3,955,0,,2,2,0,1,47,400,3,, -1,2,0,1,80,23,12,2021,08:45,1,57,57485,1,1,0,1,D955,48.8080881,6.545175,8,3,2
202100040098,129Â 921,A01,1,1,1,1,2,6,-1,0,0,-1,2021,57.0,1,1,0,2,7,17,1,,3,813,0,,1,1,0,1,8,102,1,, -1,1,0,1,50,12,5,2021,13:00,1,31,31582,2,1,0,3,30 Rue de la RÃ©publique,43.397174,1.718711,13,4,2
202100005646,191Â 696,A01,1,1,1,4,8,0,-1,0,0,-1,2021,24.0,2,0,0,2,8,19,3,,4,AVENUE DAUMESNIL,0,,2,4,1,2,(1),(1),1,, -1,1,0,1,30,28,11,2021,22:45,5,75,75112,2,2,0,3,AVENUE DAUMESNIL,48.8367,2.403489,22,2,2
202100049195,113Â 823,A01,10,3,2,3,0,-1,-1,0,3,1,2021,71.0,0,2,0,1,4,20,0,,6,,-1,,-1,-1,0,1,(1),(1),1,, -1,1,0,8,50,6,3,2021,11:40,1,3,3298,2,1,0,6,98 Avenue de Chazeuil,46.3171893382,3.3958643675,11,2,1
202100043424,124Â 041,B01,1,1,1,0,2,6,-1,-1, -1,-1,2021,34.0,1,1,0,2,7,17,1,,3,GENERAL LECLERC (AVENUE DU),0,,2,4,0,1,1,104,1,, -1,1,0,1,50,15,4,2021,18:10,1,78,78686,2,2,0,3,GENERAL LECLERC (AVENUE DU),48.80079,2.16204,18,3,2
202100033866,141Â 227,B01,1,1,1,3,2,-1,-1,0,0,-1,2021,64.0,1,1,0,2,4,1,1,,4,CONSTANS LEOPOLD,0,,1,1,0,4,(1),(1),3,, -1,1,5,1,50,16,6,2021,11:50,1,12,12145,2,5,0,2,CONSTANS LEOPOLD,44.09733,3.0708,11,2,2
202100030868,146Â 584,B01,1,1,1,9,8,0,-1,-1, -1,-1,2021,8.0,0,1,0,0,0,0,0,,4,DEMI LUNE (RUE DE LA),0,,1,1,0,1,1,0,1,, -1,1,0,1,50,4,7,2021,11:43,1,93,93048,2,3,0,1,Rue de la Demi-Lune / Rue Georges Melies,48.876,2.45749,11,2,2
202100017046,171Â 156,B01,1,1,2,9,1,0,-1,0,0,-1,2021,48.0,1,2,0,2,3,23,1,,4,PLACE DE LA PORTE DE VANVES,0,,2,4,0,1,(1),(1),1,, -1,1,0,1,30,24,9,2021,09:00,1,75,75114,2,7,0,3,PLACE DE LA PORTE DE VANVES,48.8272021096,2.3046073481,9,2,2
202100002519,197Â 273,B01,1,1,2,5,0,-1,-1,0,0,-1,2021,57.0,2,1,0,2,1,13,5,,3,845,-1,,2,2,0,1,0,700,1,, -1,2,0,5,50,19,12,2021,14:00,1,45,45195,2,1,0,1,3 Route d Escrennes,48.104816,2.193146,14,2,2
202100016827,171Â 544,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,24.0,2,1,0,0,7,16,1,,4,BRIAND (RUE ARISTIDE),0,,1,2,0,1,0,0,3,, -1,1,0,1,50,23,9,2021,08:54,1,87,87085,2,6,0,7,BRIAND (RUE ARISTIDE),45.85463,1.28386,8,1,1
202100005727,191Â 564,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,55.0,1,1,0,2,7,3,1,,1,86,0,,1,2,0,1,9,0,1,, -1,1,0,1,70,29,11,2021,19:00,3,92,92036,1,1,0,3,AUTOROUTE A86,48.9383700387,2.3001401108,19,2,2
202100005731,191Â 554,A01,2,2,1,5,1,0,-1,-1, -1,-1,2021,38.0,1,2,3,0,1,16,2,,1,AUTOROUTE A1,0,,1,8,0,1,1,0,1,, -1,1,0,1,90,29,11,2021,07:20,5,93,93066,1,1,0,6,AUTOROUTE A1,48.9103099064,2.3579760625,7,2,1
202100040647,128Â 961,B01,1,1,1,5,2,6,-1,0,0,-1,2021,29.0,3,1,0,2,3,1,1,,4,,-1,,2,2,0,2,(1),(1),1,,5,1,0,1,50,8,5,2021,12:45,1,17,17264,2,9,0,1,Rue ClÃ©ment  MAROT,46.202372,-1.174727,12,2,2
202100012657,179Â 092,B01,1,1,1,4,2,6,-1,-1, -1,-1,2021,48.0,1,1,0,2,7,2,1,,4,LOGE (CHE DE LA) DU 1AU 18,0,,3,2,0,1,(1),(1),1,, -1,1,0,1,50,16,10,2021,16:40,1,31,31555,2,1,0,6,LOGE (CHE DE LA) DU 1AU 18,43.57747,1.43429,16,2,2
202100018005,169Â 447,A01,3,2,1,5,8,-1,-1,-1, -1,-1,2021,21.0,1,2,8,0,3,1,1,,4,GERARD (MICHEL),0,,2,2,0,1,(1),(1),1,, -1,1,0,3,50,19,9,2021,03:10,3,35,35238,2,1,0,6,GERARD (MICHEL),48.08801,-1.63817,3,3,1
202100009214,185Â 242,A01,1,1,1,0,2,8,-1,-1, -1,-1,2021,49.0,2,1,0,2,1,21,1,,2,ROUTE DES ABYMES,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50,5,11,2021,17:45,1,971,97101,2,9,0,2,ROUTE DES ABYMES,16.25299,-61.52438,17,3,2
202100011098,181Â 890,B01,1,1,1,5,2,0,-1,-1, -1,-1,2021,16.0,2,1,0,2,1,19,3,,4,CHEVREUL (RUE),0,,3,3,0,1,0,0,1,, -1,1,6,1,50,24,10,2021,18:10,1,21,21231,2,2,0,3,CHEVREUL (RUE),47.3059142423,5.0472969422,18,3,2
202100051364,109Â 866,A01,1,1,1,0,1,5,-1,0,0,-1,2021,27.0,1,2,0,2,1,1,1,,3,D134,-1,,2,2,0,2,66,414,3,, -1,1,0,1,50,17,2,2021,15:15,1,17,17163,2,1,0,1,rue saint laurent,45.386291,-0.38055,15,2,2
202100056495,100Â 918,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,23.0,2,2,0,0,9,2,1,,1,AUTOROUTE A86,0,,3,6,0,2,10,600,3,, -1,2,0,1,70,1,1,2021,06:00,3,92,92036,1,1,0,7,AUTOROUTE A86,48.93421,2.32076,6,1,1
202100007295,188Â 708,B01,1,1,1,1,1,0,-1,0,0,-1,2021,36.0,1,2,0,2,4,1,1,,2,ECHANGEUR NÂ° 01 ( PORTE DE PARIS ),0,,3,4,0,1,1,0,1,, -1,1,0,1,90,18,11,2021,17:45,3,14,14437,2,1,0,4,ECHANGEUR NÂ° 01 ( PORTE DE PARIS ),49.17555,-0.3131,17,4,4
202100010035,183Â 760,A01,3,2,1,5,1,0,-1,0,0,-1,2021,19.0,1,2,6,0,1,1,1,,3,,0,,2,2,0,2,7,731,4,, -1,2,0,1,50,31,10,2021,23:45,3,6,6069,1,1,1,6,DRAGUIGNAN (ROUTE DE) - D2562-,43.645203,6.894575,23,3,1
202100034275,140Â 475,B01,1,1,1,0,1,0,-1,-1, -1,-1,2021,43.0,1,2,0,2,1,2,1,,7,MENDES FRANCE (AVENUE PRESIDENT PIERRE,0,,1,2,0,1,1,0,1,, -1,1,0,1,70,14,6,2021,20:07,1,34,34172,2,1,0,2,MENDES FRANCE (AVENUE PRESIDENT PIERRE,43.60885,3.91102,20,3,2
202100056357,101Â 165,B01,1,1,2,5,1,-1,-1,0,0,-1,2021,54.0,2,2,0,2,3,1,1,,3,766,-1,,2,2,0,1,8,50,1,, -1,2,0,1,90,3,1,2021,18:00,3,49,49228,1,3,0,3,CD 766,47.513636,0.10216,18,2,2
202100001602,198Â 942,C01,1,1,2,0,1,-1,-1,-1, -1,-1,2021,61.0,1,2,0,2,1,1,1,,4,SOUYS (QUAI DE LA),0,,2,3,3,1,(1),(1),3,, -1,1,0,1,50,22,12,2021,16:56,1,33,33167,2,1,0,5,Quai de la Souys,44.82278,-0.53284,16,5,3
202100026076,155Â 075,A01,1,1,2,5,2,6,9,0,0,-1,2021,55.0,1,1,0,2,1,1,1,,3,6009,0,,2,2,0,2,34,200,1,, -1,1,0,1,90,30,7,2021,19:45,1,11,11322,1,1,0,3,La Murelle,43.001054,2.969495,19,3,2
202100010767,182Â 488,A01,1,1,2,0,2,-1,-1,0,0,-1,2021,15.0,0,1,0,0,0,1,1,,4,,-1,,2,2,0,1,(1),(1),1,,4,6,0,1,80,27,10,2021,08:45,1,59,59641,1,1,0,7,Rue Haeghe Meulen Straete,50.965944,2.488091,8,1,1
202100025705,155Â 738,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,65.0,3,1,0,2,6,17,1,,4,MARINS PECHEURS(RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,2,8,2021,11:20,1,974,97407,2,1,0,2,MARINS PECHEURS(RUE),-20.94691,55.28769,11,2,2
202100010240,183Â 406,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,36.0,1,1,4,0,9,1,1,,1,A507 sens Marseille - Aubagne,0,,1,3,0,1,4,59,3,, -1,1,1,1,70,30,10,2021,02:15,5,13,13055,1,1,0,7,A507 sens Marseille - Aubagne,43.32443,5.42465,2,1,1
202100053589,105Â 932,B01,2,2,2,5,1,-1,-1,-1, -1,-1,2021,70.0,1,2,0,2,4,23,1,,3,JEAN JAURES (AVENUE),0,,2,2,0,2,28,250,1,, -1,1,8,1,70,21,1,2021,14:01,1,51,51230,2,1,0,4,Avenue Jean JaurÃ¨s,49.0491927689,3.9433863759,14,5,4
202100046227,119Â 141,B01,2,2,2,4,1,0,-1,-1, -1,-1,2021,45.0,0,2,0,2,4,9,1,,9,PORTE DE MAUREPAS,0,,2,2,0,1,(1),(1),2,, -1,1,5,1,70,27,3,2021,12:50,1,35,35278,1,6,0,2,PORTE DE MAUREPAS,48.1425,-1.66327,12,3,2
202100049352,113Â 544,B01,1,1,1,0,8,0,-1,-1, -1,-1,2021,18.0,1,1,0,2,1,5,0,,4,BADUEL (ROUTE DE),0,,2,2,0,2,4,200,1,, -1,1,0,3,50,3,3,2021,10:00,1,973,97302,2,7,0,3,BADUEL (ROUTE DE),4.92821,-52.29336,10,2,2
202100055504,102Â 633,A01,1,1,2,5,1,0,-1,-1, -1,-1,2021,78.0,2,2,0,2,1,9,1,,4,MARÃCHAL DE LATTRE (AVENUE),0,,3,1,0,2,(1),(1),1,, -1,1,0,1,50,11,1,2021,06:40,5,13,13209,2,4,0,1,MARÃCHAL DE LATTRE (AVENUE),43.246,5.41962,6,2,2
202100028967,149Â 950,B01,1,1,2,1,2,6,-1,-1, -1,-1,2021,49.0,1,1,0,2,2,1,1,,4,JAULERRY (AVENUE),0,,1,1,0,2,0,0,1,, -1,1,0,1,30,14,7,2021,09:50,1,64,64122,2,1,0,3,JAULERRY (AVENUE),43.48059,-1.5593,9,2,2
202100036867,135Â 799,A01,10,3,1,0,0,-1,-1,2,3,1,2021,29.0,2,1,0,1,1,1,5,,4,PILIER (RUE DU),0,,1,1,0,1,1,0,1,, -1,1,0,1,50,2,6,2021,12:10,1,93,93001,2,1,0,6,PILIER (RUE DU),48.908773,2.369935,12,2,1
202100018212,169Â 054,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,44.0,2,1,0,2,2,1,1,,1,A86.EXT,0,,1,3,0,1,29,799,1,, -1,1,0,1,90,18,9,2021,12:20,1,94,94033,1,1,0,3,A86.EXT,48.85544,2.48936,12,2,2
